Timestamp,RateRoll1,RatePitch1,RateYaw1,KalmanRoll1,KalmanPitch1,KalmanYaw1,RateRoll2,RatePitch2,RateYaw2,KalmanRoll2,KalmanPitch2,KalmanYaw2,RateRoll3,RatePitch3,RateYaw3,KalmanRoll3,KalmanPitch3,KalmanYaw3,RateRoll4,RatePitch4,RateYaw4,KalmanRoll4,KalmanPitch4,KalmanYaw4,RateRoll5,RatePitch5,RateYaw5,KalmanRoll5,KalmanPitch5,KalmanYaw5
1738027026.7810223,-81.83,86.56,-32.49,-13.94,13.05,-5.15,-69.62,-51.88,-40.18,-11.19,-5.85,-6.42,-51.69,20.15,-31.63,-7.11,5.21,-5.12,-53.59,26.81,-36.76,-7.26,5.72,-5.88,94.72,69.34,-36.15,15.45,8.8,-5.76
1738027028.315935,-81.56,88.21,-32.24,-14.08,13.23,-5.21,-68.92,-53.25,-40.31,-11.32,-5.99,-6.5,-50.41,20.12,-31.76,-7.22,5.22,-5.17,-52.03,28.79,-36.89,-7.37,5.76,-5.95,95.57,67.36,-36.27,15.62,8.95,-5.83
1738027029.8538337,-86.05,89.68,-32.37,-14.24,13.42,-5.27,-71.3,-41.44,-40.31,-11.45,-6.07,-6.58,-44.49,25.22,-31.88,-7.3,5.25,-5.23,-48.24,34.23,-36.76,-7.47,5.82,-6.02,97.04,60.15,-36.52,15.81,9.08,-5.9
1738027031.3898678,-83.27,88.64,-32.24,-14.39,13.6,-5.33,-71.48,-42.78,-40.31,-11.59,-6.17,-6.65,-46.93,28.15,-31.88,-7.39,5.3,-5.29,-49.1,34.41,-36.89,-7.57,5.89,-6.09,95.97,60.64,-36.15,15.99,9.2,-5.97
1738027032.9273412,-84.76,88.79,-32.24,-14.55,13.78,-5.39,-68.03,-43.85,-40.18,-11.72,-6.26,-6.73,-44.58,26.26,-31.76,-7.48,5.34,-5.35,-46.11,36.06,-36.89,-7.65,5.95,-6.15,96.0,59.33,-36.27,16.17,9.32,-6.04
1738027034.4647675,-84.95,87.69,-32.24,-14.7,13.95,-5.45,-71.73,-44.27,-40.31,-11.85,-6.36,-6.8,-46.99,26.14,-31.39,-7.57,5.37,-5.41,-48.73,34.56,-36.64,-7.75,6.02,-6.22,94.53,61.31,-36.4,16.34,9.45,-6.11
1738027036.0047634,-87.42,85.53,-32.37,-14.87,14.12,-5.51,-72.55,-46.11,-40.06,-12.0,-6.46,-6.88,-50.72,29.37,-31.76,-7.68,5.42,-5.47,-52.34,36.0,-36.64,-7.86,6.09,-6.29,92.0,64.61,-36.27,16.5,9.59,-6.18
1738027120.400515,-89.59,66.02,-31.88,-0.25,0.18,-0.09,-65.62,95.51,-40.79,-0.18,0.26,-0.11,35.45,56.03,-32.49,0.1,0.16,-0.09,66.66,37.25,-37.13,0.18,0.1,-0.1,90.69,-6.29,-36.15,0.25,-0.02,-0.1
1738027121.9263341,-91.79,65.07,-32.0,-0.47,0.34,-0.17,-72.49,95.85,-40.79,-0.36,0.5,-0.21,34.66,54.84,-32.24,0.18,0.29,-0.17,67.66,36.64,-37.13,0.35,0.19,-0.19,89.4,-5.77,-36.27,0.47,-0.03,-0.19
1738027123.4535692,-92.85,64.03,-32.12,-0.68,0.48,-0.24,-66.99,97.16,-41.04,-0.51,0.72,-0.3,32.89,53.37,-32.49,0.25,0.4,-0.24,65.71,35.69,-37.25,0.49,0.27,-0.28,88.67,-5.37,-36.52,0.66,-0.04,-0.27
1738027124.979426,-94.6,63.6,-32.24,-0.89,0.62,-0.31,-65.8,97.71,-40.79,-0.65,0.93,-0.39,31.02,50.32,-32.61,0.32,0.51,-0.31,64.46,29.47,-37.25,0.63,0.33,-0.36,86.66,-6.14,-36.27,0.85,-0.06,-0.35
1738027126.5032148,-97.19,63.94,-31.88,-1.1,0.75,-0.38,-66.66,99.15,-40.43,-0.79,1.14,-0.48,29.53,49.77,-32.49,0.37,0.61,-0.38,65.16,29.89,-37.37,0.77,0.38,-0.44,86.99,-8.37,-36.15,1.03,-0.08,-0.43
1738027128.0298452,-95.79,64.09,-31.88,-1.31,0.89,-0.44,-86.02,113.13,-40.79,-1.0,1.4,-0.56,30.84,48.82,-32.61,0.44,0.71,-0.45,65.07,30.14,-37.25,0.9,0.44,-0.51,82.44,-7.94,-36.4,1.2,-0.1,-0.5
1738027129.555507,-95.73,62.02,-32.12,-1.51,1.01,-0.51,-72.92,92.64,-40.92,-1.15,1.58,-0.65,26.11,51.21,-32.24,0.48,0.81,-0.52,62.02,30.47,-37.25,1.03,0.5,-0.59,84.18,-5.16,-36.27,1.37,-0.1,-0.58
1738027131.0836675,-98.66,61.19,-31.76,-1.71,1.13,-0.57,-70.6,101.53,-40.67,-1.29,1.79,-0.73,26.53,47.63,-32.49,0.53,0.91,-0.58,63.82,25.98,-37.13,1.16,0.55,-0.67,82.29,-9.89,-36.27,1.53,-0.13,-0.65
1738027132.6123908,-97.5,59.63,-31.88,-1.92,1.25,-0.64,-72.0,95.48,-41.04,-1.44,1.98,-0.82,26.44,45.59,-32.49,0.58,0.99,-0.65,62.53,27.21,-37.25,1.28,0.6,-0.74,81.86,-8.7,-36.4,1.69,-0.15,-0.73
1738027134.141855,-100.92,53.86,-31.63,-2.13,1.35,-0.7,-62.47,99.33,-40.55,-1.55,2.18,-0.9,38.53,43.33,-32.37,0.68,1.07,-0.71,72.64,25.37,-37.13,1.44,0.64,-0.82,87.76,-17.65,-36.52,1.88,-0.2,-0.8
1738027135.668732,-103.24,60.15,-31.76,-2.35,1.47,-0.77,-78.2,89.71,-40.79,-1.72,2.35,-0.98,19.3,41.19,-32.37,0.7,1.14,-0.78,56.52,22.11,-37.13,1.54,0.68,-0.9,75.76,-9.47,-36.4,2.02,-0.22,-0.87
1738027137.1937041,-99.94,61.28,-31.63,-2.56,1.59,-0.83,-75.76,86.96,-40.79,-1.88,2.51,-1.06,20.24,42.41,-32.24,0.72,1.22,-0.85,57.1,22.96,-37.25,1.65,0.71,-0.97,76.0,-6.44,-36.15,2.16,-0.23,-0.95
1738027138.7249987,-104.43,52.18,-31.88,-2.78,1.68,-0.9,-75.69,88.61,-41.04,-2.04,2.68,-1.15,22.63,38.35,-32.61,0.76,1.28,-0.91,59.27,17.95,-37.13,1.76,0.73,-1.05,73.31,-12.27,-36.4,2.29,-0.26,-1.02
1738027140.2514088,-104.21,50.93,-31.88,-3.0,1.77,-0.96,-75.39,87.15,-40.92,-2.2,2.84,-1.23,23.79,39.69,-32.37,0.8,1.35,-0.98,60.79,18.72,-37.5,1.88,0.76,-1.12,75.33,-11.79,-36.15,2.43,-0.29,-1.09
1738027141.78192,-102.96,51.57,-31.63,-3.21,1.86,-1.02,-72.55,88.4,-40.92,-2.34,3.01,-1.31,26.53,40.85,-32.24,0.85,1.43,-1.04,61.4,19.66,-37.25,2.0,0.79,-1.2,76.15,-12.27,-36.27,2.58,-0.32,-1.17
1738027143.3084383,-103.45,55.6,-31.51,-3.43,1.97,-1.09,-75.33,98.66,-40.79,-2.5,3.21,-1.39,30.87,49.04,-32.61,0.92,1.53,-1.11,60.7,24.09,-37.25,2.12,0.84,-1.27,90.53,-9.59,-36.03,2.78,-0.34,-1.24
1738027144.8355367,-101.5,53.25,-32.0,-3.63,2.07,-1.15,-78.72,89.13,-41.04,-2.67,3.38,-1.48,26.75,44.34,-32.49,0.98,1.62,-1.17,62.41,23.36,-37.13,2.25,0.88,-1.35,77.04,-9.31,-36.4,2.92,-0.36,-1.31
1738027146.3653517,-102.41,54.47,-31.63,-3.84,2.17,-1.21,-76.58,89.07,-40.79,-2.83,3.55,-1.56,28.0,44.15,-32.24,1.04,1.71,-1.24,61.92,23.94,-37.13,2.37,0.93,-1.42,77.74,-11.79,-36.15,3.07,-0.38,-1.39
1738027147.8929896,-103.3,52.4,-31.63,-4.06,2.27,-1.28,-75.45,89.98,-40.67,-2.98,3.73,-1.64,29.22,43.94,-32.24,1.1,1.8,-1.3,63.51,22.84,-37.01,2.5,0.97,-1.5,78.84,-12.82,-36.27,3.23,-0.41,-1.46
1738027149.4249015,-102.66,51.79,-31.39,-4.26,2.37,-1.34,-74.53,90.44,-41.04,-3.13,3.91,-1.72,29.22,43.51,-32.61,1.16,1.88,-1.37,63.94,22.6,-37.25,2.63,1.01,-1.57,79.15,-11.97,-36.4,3.39,-0.44,-1.53
1738027150.9549034,-102.53,53.1,-31.76,-4.47,2.47,-1.4,-74.6,90.84,-40.79,-3.28,4.09,-1.81,29.53,42.96,-32.37,1.22,1.96,-1.43,63.97,22.29,-37.25,2.76,1.06,-1.64,78.17,-12.21,-36.03,3.54,-0.47,-1.6
1738027152.4826813,-102.69,52.58,-31.51,-4.68,2.57,-1.47,-75.39,89.62,-41.04,-3.43,4.26,-1.89,28.03,43.15,-32.24,1.28,2.05,-1.5,62.35,21.25,-37.13,2.89,1.09,-1.72,77.59,-12.58,-36.4,3.69,-0.5,-1.68
1738027154.0086114,-102.02,53.44,-31.51,-4.89,2.67,-1.53,-73.4,87.97,-40.67,-3.58,4.43,-1.97,28.09,43.57,-32.49,1.34,2.13,-1.56,62.02,21.44,-37.13,3.01,1.13,-1.79,78.6,-12.79,-36.03,3.84,-0.53,-1.75
1738027155.5403197,-103.57,53.1,-31.51,-5.1,2.77,-1.59,-73.8,90.5,-40.79,-3.73,4.61,-2.05,29.13,42.14,-32.49,1.4,2.21,-1.63,63.27,21.1,-37.25,3.14,1.17,-1.87,77.65,-12.06,-36.15,4.0,-0.55,-1.82
1738027157.067856,-101.77,52.67,-31.27,-5.3,2.87,-1.65,-73.56,88.46,-40.92,-3.87,4.78,-2.13,29.5,41.13,-32.49,1.46,2.29,-1.69,63.6,21.1,-37.37,3.27,1.21,-1.94,77.25,-14.23,-36.4,4.15,-0.59,-1.89
1738027158.5959196,-102.29,53.01,-31.39,-5.51,2.97,-1.71,-74.53,88.06,-40.79,-4.02,4.95,-2.21,28.27,41.77,-32.49,1.52,2.37,-1.76,62.56,20.46,-37.25,3.39,1.24,-2.02,77.13,-13.74,-36.03,4.3,-0.62,-1.96
1738027160.124564,-103.05,52.06,-31.39,-5.72,3.07,-1.78,-74.66,88.15,-41.04,-4.17,5.12,-2.3,27.97,41.25,-32.37,1.57,2.45,-1.82,62.63,20.89,-37.25,3.52,1.28,-2.09,76.95,-13.37,-36.15,4.44,-0.65,-2.04
1738027161.6549766,-103.15,51.36,-31.63,-5.92,3.17,-1.84,-73.68,88.4,-40.67,-4.32,5.29,-2.38,29.34,41.86,-32.12,1.63,2.53,-1.89,63.51,21.65,-37.13,3.65,1.32,-2.17,78.26,-13.62,-36.03,4.6,-0.68,-2.11
1738027163.185285,-101.74,52.67,-31.39,-6.13,3.27,-1.9,-73.83,90.41,-40.92,-4.46,5.47,-2.46,29.65,40.92,-32.24,1.7,2.61,-1.95,62.11,21.56,-37.01,3.77,1.36,-2.24,77.71,-13.25,-36.27,4.75,-0.71,-2.18
1738027164.7137506,-103.73,50.23,-31.27,-6.34,3.36,-1.96,-72.92,89.07,-40.67,-4.61,5.64,-2.54,30.08,41.37,-32.49,1.76,2.68,-2.01,64.64,19.91,-37.13,3.9,1.4,-2.31,77.53,-15.76,-36.27,4.9,-0.75,-2.25
1738027166.239091,-99.21,52.67,-31.27,-6.53,3.46,-2.03,-68.0,92.27,-40.79,-4.73,5.83,-2.62,33.8,45.98,-32.24,1.84,2.78,-2.08,66.2,24.18,-36.89,4.04,1.45,-2.39,82.78,-13.74,-36.15,5.08,-0.78,-2.32
1738027167.7692552,-99.6,53.62,-31.27,-6.72,3.57,-2.09,-68.7,92.21,-41.04,-4.86,6.01,-2.7,32.12,47.08,-32.24,1.91,2.88,-2.14,65.22,27.08,-37.01,4.17,1.51,-2.46,82.5,-11.63,-36.15,5.25,-0.8,-2.4
1738027169.297234,-98.84,55.02,-31.15,-6.91,3.68,-2.15,-67.3,94.93,-40.79,-4.98,6.21,-2.78,31.91,47.57,-32.0,1.98,2.98,-2.2,65.37,25.98,-37.25,4.31,1.57,-2.53,83.02,-10.72,-36.15,5.42,-0.82,-2.47
1738027170.8250928,-99.27,54.96,-31.15,-7.11,3.79,-2.21,-66.56,96.21,-40.92,-5.1,6.41,-2.86,33.95,46.99,-32.12,2.05,3.08,-2.27,66.23,27.21,-37.37,4.45,1.63,-2.61,83.36,-11.94,-36.15,5.59,-0.84,-2.54
1738027172.3527114,-98.2,55.73,-31.15,-7.3,3.91,-2.27,-66.53,95.48,-40.79,-5.22,6.61,-2.95,32.79,49.25,-32.37,2.13,3.19,-2.33,65.31,27.63,-37.25,4.58,1.69,-2.68,83.3,-10.56,-36.4,5.76,-0.86,-2.61
1738027173.8781857,-98.93,55.11,-30.9,-7.49,4.02,-2.33,-63.42,93.98,-41.04,-5.33,6.8,-3.03,33.92,49.56,-32.49,2.2,3.3,-2.4,65.59,28.34,-37.01,4.71,1.76,-2.75,83.85,-10.84,-36.27,5.94,-0.88,-2.68
1738027175.4075463,-94.66,59.76,-31.02,-7.66,4.15,-2.39,-68.55,95.18,-40.79,-5.46,6.99,-3.11,27.88,54.78,-32.37,2.25,3.43,-2.46,59.36,30.72,-37.25,4.82,1.83,-2.83,81.47,-3.51,-36.4,6.1,-0.87,-2.76
1738027176.9342237,-98.6,58.02,-30.9,-7.85,4.27,-2.45,-66.14,93.65,-40.79,-5.58,7.18,-3.19,28.82,50.81,-32.37,2.31,3.54,-2.53,62.02,29.83,-37.13,4.94,1.9,-2.9,83.45,-6.72,-36.03,6.27,-0.88,-2.83
1738027178.4610236,-95.85,58.63,-30.9,-8.03,4.39,-2.51,-63.76,95.33,-41.16,-5.69,7.38,-3.27,30.05,54.35,-32.37,2.37,3.66,-2.59,62.53,33.53,-37.25,5.07,1.99,-2.98,85.16,-4.4,-36.15,6.45,-0.87,-2.9
1738027179.985539,-94.6,61.28,-30.9,-8.21,4.53,-2.57,-64.03,96.21,-40.92,-5.8,7.58,-3.35,30.44,56.61,-32.24,2.43,3.8,-2.65,62.99,33.95,-37.13,5.19,2.07,-3.05,85.8,-4.21,-36.4,6.63,-0.87,-2.97
1738027181.5127244,-94.75,60.12,-30.78,-8.39,4.65,-2.63,-57.62,95.15,-41.16,-5.89,7.77,-3.43,32.37,55.39,-32.61,2.5,3.92,-2.72,62.99,35.18,-37.13,5.31,2.16,-3.12,86.26,-4.61,-35.91,6.81,-0.86,-3.04
1738027183.038711,-93.89,60.76,-31.02,-8.56,4.78,-2.69,-58.78,96.43,-41.04,-5.99,7.97,-3.51,30.87,56.82,-32.49,2.56,4.06,-2.78,62.14,36.03,-37.25,5.43,2.25,-3.2,86.87,-2.66,-36.15,6.99,-0.86,-3.11
1738027184.566956,-92.92,60.24,-30.9,-8.73,4.91,-2.75,-55.48,98.2,-40.67,-6.07,8.17,-3.59,35.42,57.44,-32.24,2.64,4.19,-2.85,65.47,35.54,-37.13,5.57,2.34,-3.27,89.22,-6.23,-35.91,7.19,-0.86,-3.18
1738027186.096115,-93.74,59.51,-30.78,-8.91,5.04,-2.81,-60.06,95.91,-41.04,-6.17,8.37,-3.68,29.1,57.19,-32.24,2.7,4.32,-2.91,61.62,32.06,-37.01,5.69,2.41,-3.34,83.88,-2.87,-36.27,7.36,-0.85,-3.26
1738027187.6192312,-98.23,54.5,-30.78,-9.1,5.14,-2.87,-68.09,94.75,-41.04,-6.3,8.56,-3.76,30.47,51.88,-32.24,2.76,4.43,-2.97,62.69,29.83,-37.25,5.81,2.48,-3.42,82.99,-8.58,-36.15,7.52,-0.87,-3.33
1738027189.1498222,-100.27,56.24,-30.53,-9.3,5.25,-2.93,-72.76,85.07,-40.92,-6.45,8.71,-3.84,25.89,50.44,-32.24,2.8,4.53,-3.04,58.02,26.84,-37.25,5.91,2.53,-3.49,79.63,-6.08,-35.91,7.67,-0.87,-3.4
1738027190.6749473,-100.27,54.02,-30.53,-9.5,5.36,-2.99,-70.05,93.22,-40.79,-6.59,8.89,-3.92,29.5,51.11,-32.12,2.86,4.64,-3.1,61.8,26.44,-36.89,6.03,2.58,-3.56,80.4,-8.73,-36.27,7.83,-0.89,-3.47
1738027192.2031386,-99.82,55.08,-30.9,-9.7,5.46,-3.05,-67.45,94.26,-40.92,-6.72,9.08,-4.0,31.42,49.8,-32.24,2.93,4.74,-3.16,62.41,26.75,-37.25,6.15,2.64,-3.63,82.02,-8.21,-36.27,7.99,-0.9,-3.54
1738027193.729249,-98.02,56.31,-30.66,-9.89,5.57,-3.11,-66.81,94.93,-40.92,-6.85,9.27,-4.08,30.63,53.25,-32.24,2.99,4.86,-3.23,62.02,30.26,-37.13,6.27,2.7,-3.71,82.69,-7.82,-36.27,8.16,-0.92,-3.61
1738027195.2609394,-99.63,55.36,-30.66,-10.08,5.68,-3.17,-65.8,96.24,-40.79,-6.98,9.47,-4.16,33.1,50.26,-32.49,3.06,4.96,-3.29,65.16,26.5,-37.37,6.41,2.75,-3.78,82.5,-11.02,-36.03,8.32,-0.94,-3.68
1738027196.7856748,-99.11,53.77,-30.78,-10.28,5.78,-3.23,-63.94,94.44,-41.04,-7.09,9.66,-4.24,31.76,51.11,-32.24,3.12,5.06,-3.35,63.45,28.03,-37.13,6.53,2.81,-3.85,82.66,-9.44,-35.66,8.48,-0.96,-3.75
1738027198.3161492,-95.76,55.48,-30.66,-10.46,5.89,-3.29,-61.62,96.4,-40.92,-7.2,9.85,-4.32,35.45,53.74,-32.49,3.2,5.18,-3.42,65.31,31.45,-37.25,6.66,2.88,-3.93,86.5,-8.0,-35.91,8.66,-0.97,-3.82
1738027199.8425581,-97.01,54.5,-30.66,-10.65,6.0,-3.35,-63.79,95.08,-41.04,-7.32,10.04,-4.4,33.59,51.79,-32.24,3.28,5.28,-3.48,65.22,28.55,-37.01,6.8,2.94,-4.0,83.88,-9.1,-36.03,8.83,-0.99,-3.89
1738027201.3711011,-98.5,54.29,-30.78,-10.84,6.1,-3.41,-63.05,93.4,-41.28,-7.43,10.22,-4.48,32.27,50.81,-32.12,3.34,5.39,-3.54,64.21,27.51,-37.01,6.92,2.99,-4.07,82.99,-9.07,-35.91,8.99,-1.01,-3.96
1738027202.902681,-98.99,54.17,-30.53,-11.03,6.2,-3.46,-62.26,94.11,-41.16,-7.54,10.41,-4.56,33.83,52.89,-32.24,3.42,5.5,-3.6,64.85,29.8,-37.01,7.05,3.06,-4.14,84.92,-9.8,-36.15,9.17,-1.03,-4.03
1738027229.5595596,-101.22,47.48,-30.41,-0.28,0.13,-0.08,-57.59,91.76,-41.04,-0.16,0.25,-0.11,41.8,46.96,-32.37,0.12,0.13,-0.09,71.54,22.66,-36.76,0.2,0.06,-0.1,73.59,-23.05,-35.91,0.2,-0.06,-0.1
1738027231.0841029,-100.15,60.73,-30.29,-0.52,0.29,-0.16,-73.95,86.05,-41.04,-0.35,0.46,-0.21,22.17,54.11,-32.0,0.16,0.26,-0.17,52.58,27.21,-37.13,0.31,0.13,-0.19,76.85,-0.98,-35.91,0.39,-0.05,-0.19
1738027232.6113856,-97.56,58.81,-30.05,-0.74,0.42,-0.22,-66.5,82.53,-40.92,-0.5,0.64,-0.3,24.18,51.45,-32.49,0.2,0.38,-0.24,54.17,27.63,-37.01,0.43,0.2,-0.27,76.7,-4.09,-36.15,0.56,-0.06,-0.27
1738027234.1375797,-102.29,60.34,-29.92,-0.96,0.56,-0.29,-56.52,94.99,-41.28,-0.61,0.85,-0.39,30.38,57.89,-32.37,0.27,0.51,-0.31,65.62,36.98,-37.01,0.58,0.29,-0.36,93.16,-4.82,-36.15,0.79,-0.06,-0.35
1738027235.662403,-97.71,69.13,-30.05,-1.17,0.72,-0.35,-71.63,93.5,-41.28,-0.77,1.06,-0.48,26.69,64.18,-32.37,0.33,0.66,-0.38,55.48,40.37,-37.01,0.69,0.39,-0.43,87.76,4.76,-35.79,0.98,-0.04,-0.42
1738027237.1855059,-92.67,78.63,-29.92,-1.35,0.91,-0.42,-86.35,74.2,-41.4,-0.98,1.19,-0.57,0.15,65.13,-32.49,0.29,0.81,-0.45,30.47,35.57,-37.01,0.71,0.47,-0.51,68.43,18.75,-36.03,1.1,0.03,-0.5
1738027238.7100418,-83.39,86.93,-29.92,-1.5,1.12,-0.48,-84.43,85.56,-41.28,-1.18,1.37,-0.66,6.63,80.92,-32.49,0.28,1.01,-0.51,33.25,52.12,-37.37,0.76,0.6,-0.59,79.69,28.46,-35.79,1.27,0.13,-0.57
1738027240.233552,-85.13,85.74,-30.05,-1.66,1.32,-0.54,-86.41,82.44,-41.28,-1.37,1.53,-0.74,5.13,78.08,-32.24,0.27,1.2,-0.58,31.11,48.12,-37.13,0.79,0.72,-0.67,77.59,26.5,-35.91,1.42,0.21,-0.64
1738027241.7569995,-85.47,88.4,-30.05,-1.83,1.52,-0.6,-86.44,82.96,-41.4,-1.57,1.7,-0.83,3.91,80.92,-32.61,0.26,1.39,-0.65,29.65,50.84,-37.25,0.83,0.84,-0.74,78.29,29.47,-36.03,1.58,0.3,-0.72
1738027243.2833283,-80.31,89.83,-29.8,-1.97,1.73,-0.66,-84.03,87.24,-41.04,-1.75,1.88,-0.91,6.44,85.74,-32.49,0.26,1.59,-0.71,31.97,55.11,-37.01,0.88,0.97,-0.82,81.19,30.87,-35.79,1.75,0.39,-0.79
1738027244.8110847,-73.31,85.47,-29.8,-2.09,1.92,-0.72,-71.76,100.21,-41.28,-1.88,2.11,-0.99,19.45,87.63,-32.37,0.32,1.79,-0.78,39.51,64.82,-37.01,0.96,1.14,-0.89,93.47,28.4,-35.91,1.96,0.47,-0.86
1738027246.3367207,-71.94,90.72,-29.8,-2.21,2.12,-0.78,-68.58,97.07,-41.28,-2.0,2.32,-1.08,18.23,93.89,-32.24,0.36,2.01,-0.85,39.39,64.46,-37.01,1.04,1.3,-0.97,91.08,29.68,-36.15,2.17,0.54,-0.94
1738027247.8623898,-73.98,90.11,-30.05,-2.35,2.32,-0.84,-71.18,98.05,-41.28,-2.14,2.53,-1.16,16.95,91.02,-32.24,0.4,2.22,-0.91,39.6,63.39,-37.13,1.12,1.45,-1.04,90.93,29.89,-35.79,2.36,0.62,-1.01
1738027249.387891,-74.35,89.16,-29.8,-2.48,2.51,-0.9,-70.41,95.21,-41.04,-2.27,2.74,-1.24,15.82,90.96,-32.49,0.44,2.43,-0.98,39.05,63.02,-37.13,1.2,1.6,-1.12,90.26,28.58,-35.91,2.56,0.69,-1.08
1738027250.914131,-73.74,89.31,-29.8,-2.61,2.7,-0.96,-68.12,97.28,-41.28,-2.39,2.94,-1.33,18.17,90.72,-32.37,0.48,2.63,-1.04,40.58,63.02,-37.13,1.28,1.74,-1.19,91.18,29.1,-35.79,2.75,0.76,-1.15
1738027252.4397702,-72.27,92.03,-29.68,-2.74,2.9,-1.02,-74.84,93.04,-41.4,-2.55,3.13,-1.41,12.49,91.57,-32.49,0.5,2.83,-1.11,33.5,62.17,-36.89,1.34,1.88,-1.27,86.41,32.67,-35.91,2.93,0.84,-1.23
1738027253.963281,-76.21,89.25,-29.92,-2.89,3.09,-1.08,-69.1,97.77,-41.16,-2.67,3.34,-1.49,14.6,88.7,-32.37,0.53,3.02,-1.17,34.96,58.69,-36.64,1.4,2.01,-1.34,86.69,30.69,-36.03,3.1,0.91,-1.3
1738027255.4901638,-79.33,92.0,-29.68,-3.05,3.28,-1.14,-79.39,89.89,-40.79,-2.84,3.52,-1.57,3.3,84.31,-32.49,0.52,3.19,-1.24,25.25,54.99,-36.89,1.43,2.11,-1.41,77.1,34.02,-35.91,3.24,1.0,-1.37
1738027257.01143,-79.08,91.82,-29.8,-3.21,3.48,-1.2,-79.39,90.93,-41.16,-3.01,3.7,-1.66,3.88,83.48,-32.49,0.51,3.36,-1.3,25.89,54.93,-37.13,1.46,2.22,-1.49,77.5,34.44,-35.91,3.38,1.08,-1.44
1738027258.53644,-82.02,92.12,-29.8,-3.37,3.67,-1.26,-79.73,93.5,-41.4,-3.18,3.89,-1.74,6.08,82.38,-32.37,0.51,3.52,-1.37,28.15,57.28,-36.89,1.5,2.34,-1.56,80.55,33.1,-35.91,3.54,1.16,-1.52
1738027260.0608327,-79.36,93.19,-29.92,-3.53,3.87,-1.32,-78.32,92.15,-41.28,-3.34,4.07,-1.82,5.65,85.13,-32.37,0.51,3.69,-1.43,27.73,57.01,-37.01,1.54,2.46,-1.64,80.52,33.83,-35.54,3.69,1.24,-1.59
1738027261.5883646,-76.4,93.16,-29.68,-3.68,4.07,-1.38,-78.41,89.5,-41.28,-3.51,4.25,-1.9,1.89,85.68,-32.61,0.49,3.87,-1.5,24.18,55.54,-36.89,1.57,2.57,-1.71,76.64,36.7,-35.79,3.83,1.33,-1.66
1738027263.1137557,-81.86,93.56,-29.68,-3.85,4.26,-1.44,-79.05,95.08,-41.28,-3.67,4.44,-1.99,6.35,84.46,-32.49,0.5,4.04,-1.56,29.04,53.68,-37.01,1.62,2.67,-1.78,80.76,33.74,-35.79,3.99,1.4,-1.73
1738027264.6379392,-79.76,93.13,-29.68,-4.01,4.46,-1.5,-76.7,93.34,-41.28,-3.82,4.63,-2.07,7.48,84.09,-32.49,0.51,4.21,-1.63,28.49,55.57,-36.76,1.67,2.79,-1.86,80.09,32.27,-35.79,4.15,1.47,-1.8
1738027266.16136,-83.97,86.05,-29.68,-4.18,4.63,-1.56,-75.97,91.94,-41.16,-3.98,4.81,-2.15,9.25,79.79,-32.37,0.52,4.36,-1.69,32.64,49.13,-36.89,1.73,2.87,-1.93,78.41,26.56,-35.79,4.3,1.52,-1.87
1738027267.6875942,-91.51,83.18,-29.68,-4.38,4.78,-1.62,-83.6,86.72,-41.4,-4.16,4.98,-2.23,2.87,71.6,-32.61,0.52,4.48,-1.76,28.09,40.95,-36.89,1.78,2.93,-2.0,70.26,24.24,-35.91,4.41,1.56,-1.94
1738027269.2095356,-91.54,79.88,-29.8,-4.59,4.93,-1.67,-81.47,88.18,-41.16,-4.33,5.15,-2.32,4.0,73.34,-32.49,0.51,4.61,-1.82,29.16,40.27,-37.01,1.83,2.98,-2.08,70.02,21.74,-36.03,4.53,1.59,-2.02
1738027270.7368996,-91.85,78.56,-29.8,-4.79,5.06,-1.73,-79.73,90.56,-41.04,-4.49,5.32,-2.4,9.01,65.59,-32.37,0.53,4.71,-1.89,32.24,38.11,-36.89,1.89,3.03,-2.15,71.18,18.72,-35.91,4.66,1.61,-2.09
1738027272.2589529,-94.32,77.4,-29.68,-5.0,5.2,-1.79,-78.72,89.07,-41.28,-4.65,5.5,-2.48,9.19,64.43,-32.61,0.55,4.81,-1.95,33.13,34.38,-36.89,1.96,3.07,-2.22,71.36,17.34,-35.79,4.78,1.63,-2.16
1738027273.786305,-92.03,79.36,-29.8,-5.2,5.35,-1.85,-77.5,86.44,-41.28,-4.81,5.66,-2.56,9.31,65.95,-32.37,0.57,4.91,-2.02,32.95,38.35,-36.89,2.03,3.12,-2.3,71.21,19.42,-35.54,4.91,1.65,-2.23
1738027275.3082595,-93.83,77.16,-29.44,-5.41,5.48,-1.91,-80.0,88.95,-41.4,-4.97,5.83,-2.65,9.4,64.73,-32.49,0.59,5.01,-2.08,33.62,37.22,-36.64,2.09,3.17,-2.37,72.98,17.95,-35.54,5.04,1.67,-2.3
1738027276.8371432,-88.67,81.22,-29.56,-5.59,5.64,-1.97,-77.89,89.4,-41.28,-5.13,6.01,-2.73,10.26,68.85,-32.61,0.61,5.13,-2.15,32.76,42.23,-37.13,2.16,3.24,-2.44,74.78,21.98,-35.42,5.18,1.71,-2.37
1738027278.3600085,-89.5,80.85,-29.56,-5.78,5.79,-2.03,-79.3,87.11,-41.16,-5.29,6.17,-2.81,8.49,69.01,-32.49,0.63,5.25,-2.21,31.6,42.14,-36.89,2.22,3.31,-2.52,71.27,22.05,-35.66,5.31,1.74,-2.44
